0.000174190690211,-0.000308349955116,-0.000759593845982,0.000392245131279,-0.000512989102488,0.00159056448425,-0.002434382898799,9.27452702781823E-05,0.003634736661636,-0.00018376007472,-0.004884547564359,-0.00283229929445,0.003700888245664,0.007253133679233,0.003969043355391,-0.003578708353721,-0.009611480704515,-0.009788549644171,-0.003707818012693,0.005483136251118,0.01321818837097,0.015820087356419,0.011926856035726,0.002724198472228,-0.008771470555732,-0.018889736290233,-0.0244658219097,-0.023660347649466,-0.016305665641466,-0.003802615225596,0.011310911807353,0.025960771219509,0.037156277411697,0.042513907532704,0.04061600136129,0.031179600813791,0.015045833013229,-0.005976214374821,-0.029365173605196,-0.052194286789107,-0.071445691551963,-0.084297018867424,-0.088355785623999,-0.081827661857322,-0.063614107421799,-0.033342422187236,0.008663320191257,0.061458633062271,0.123588926689807,0.1932203760157,0.268279001850607,0.346587389728211,0.425990634563385,0.504465391586355,0.580208132263256,0.651700707085836,0.717753018590846,0.777523966054989,0.830522831204301,0.876593950487826,0.915887899305576,0.948822542040993,0.97603722785856,0.998343184828744,1.01667282972375,1.03203030843186,1.04544514693168,1.05793045327284,1.07044668882263,1.08387163807413,1.09897686126204,1.11641061911985,1.13668701688563,1.16018092476687,1.18712809196176,1.21762977690355,1.25166116253662,1.28908280648618,1.3296543860953,1.37305003171959,1.41887459293832,1.4666802464614,1.51598292702453,1.56627813960255,1.61705578956889,1.66781374431663,1.71806991321999,1.7673727010587,1.81530975201469,1.86151495634909,1.90567373949045,1.94752669341288,1.9868716429889,2.02356426578318,2.05751740296408,2.08869921220281,2.11713032122011,2.14288014367807,2.16606251805982,2.18683082568143,2.20537273666571,2.22190472316374,2.2366664678819,2.24991528355447,2.26192064583421,2.27295892854355,2.28330841666892,2.29324465917203,2.30303621086433,2.31294080043155,2.32320195034454,2.33404606395774,2.34567998564542,2.35828903140113,2.37203547994116,2.38705750800174,2.40346854817693,2.42135704326969,2.44078656767146,2.4617962836842,2.48440169888822,2.50859568956656,2.53434975475131,2.56161546558352,2.59032607530483,2.62039825625478,2.6517339316636,2.68422217174401,2.71774112553427,2.75215996207477,2.78734079675889,2.82314058104013,2.85941293606058,2.89600991315201,2.93278366652046,2.96958802572889,3.00627995781735,3.04272091102676,3.07877803410581,3.11432526706686,3.14924430100879,3.18342540623499,3.2167681293596,3.24918186141422,3.28058628013893,3.31091167067069,3.34009912973009,3.3681006591603,3.39487915529548,3.42040830113661,3.4446723686976,3.46766593916181,3.48939354866704,3.50986926762283,3.52911622146721,3.54716606069813,3.56405838787595,3.57984014909624,3.59456499718293,3.60829263355968,3.62108813542772,3.63302127451856,3.64416583330617,3.65459892416119,3.66440031651404,3.67365177667108,3.68243642450023,3.69083811077629,3.69894081855334,3.70682809151574,3.71458249185418,3.72228508981943,3.73001498672834,3.73784887283379,3.74586062112567,3.75412091780423,3.76269692986074,3.77165200991473,3.78104543819202,3.79093220128368,3.80136280710286,3.81238313525436,3.82403432185003,3.83635267764111,3.84936963819738,3.86311174473891,3.87760065412207,3.89285317639348,3.90888133825518,3.92569247072854,3.94328931926474,3.96167017452259,3.98082902202133,4.00075570887417,4.02143612581791,4.04285240277345,4.06498311630646,4.08780350654905,4.11128570414594,4.13539896192335,4.16010989343041,4.18538271464874,4.21117948818928,4.23746036851985,4.26418384694452,4.29130699513024,4.31878570605199,4.34657493130472,4.37462891380781,4.40290141500548,4.43134593574341,4.45991593007874,4.48856501135576,4.51724714995328,4.5459168621823,4.57452938988233,4.60304087033314,4.631408496164,4.65959066500568,4.68754711869056,4.71523907186455,4.74262932992768,4.76968239627355,4.79636456884527,4.82264402607168,4.84849090229001,4.87387735280098,4.89877760873813,4.92316802196777,4.94702710026528,4.97033553304229,4.9930762079233,5.01523421849301,5.03679686355484,5.05775363825805,5.07809621746538,5.09781843174524,5.11691623638223,5.13538767380726,5.15323282985457,5.17045378425601,5.18705455578528,5.20304104246462,5.21842095724483,5.23320375956689,5.2474005832084,5.261024160813,5.27408874549331,5.28661002989071,5.29860506306552,5.31009216558174,5.32109084313985,5.33162169909945,5.34170634622184,5.35136731795,5.36062797953016,5.36951243940432,5.37804546018615,5.38625237251606,5.39415898625096,5.40179150710122,5.40917645020385,5.41634055974153,5.42331072586237,5.43011390790854,5.43677705610626,5.44332703792481,5.44979056513888,5.45619412585457,5.46256391544989,5.46892577471004,5.47530512617373,5.48172691800923,5.48821556620204,5.49479490427111,5.50148813223635,5.50831777115381,5.51530561897931,5.52247271206214,5.52983928587877,5.53742474348591,5.54524762226956,5.55332556855348,5.56167531041245,5.57031263815552,5.57925238381179,5.58850840608472,5.59809357630469,5.60801976976473,5.61829785575217,5.62893769499771,5.63994813472255,5.65133701113555,5.66311114933273,5.67527637035581,5.68783749639471,5.7007983607926,5.7141618181932,5.72792975934027,5.74210312358459,5.75668191810187,5.77166523364457,5.78705126700565,5.80283733979014,5.8190199235776,5.83559466214795,5.85255639765372,5.86989919592132,5.88761637554622,5.9057005336099,5.92414357733148,5.94293675114692,5.9620706697449,5.98153534632364,6.00132022650113,6.02141421826036,6.04180572505828,6.06248267714284,6.08343256591647,6.10464247396308,6.12609911037727,6.1477888405727,6.16969772146372,6.19181153096514,6.21411580260351,6.23659585534091,6.2592368259949,6.2820236991692,6.30494133971428,6.32797452013069,6.35110795288509,6.37432631650481,6.39761428671417,6.42095656151957,6.44433788976757,6.46774309698044,6.4911571105366,6.51456498553237,6.53795192627415,6.56130331298554,6.58460471976765,6.60784194091845,6.63100100603972,6.65406820571673,6.67703010426779,6.69987356224588,6.72258575075917,6.74515417070061,6.76756666187372,6.78981142568412,6.8118770291435,6.83375242704993,6.85542696339653,6.87689039248476,6.89813287856859,6.91914501222288,6.93991781413223,6.96044274666056,6.98071171179211,7.00071706798288,7.02045162239964,7.03990864722577,7.05908186997083,7.07796548847298,7.09655416025848,7.11484301213228,7.13282763528502,7.1505040894483,7.16786889250052,7.18491903059213,7.20165194242788,7.21806552882127,7.23415813591285,7.24992856332898,7.26537604727437,7.28050026350131,7.2953013165193,7.30977973737435,7.32393646854272,7.33777286713453,7.35129068564657,7.36449207453398,7.37737956278254,7.38995605910119,7.40222483304459,7.41418951201686,7.42585406762229,7.43722280849736,7.44830036413791,7.45909168148507,7.46960200637565,7.47983687938747,7.48980211787538,7.49950381023546,7.50894830043353,7.51814217696222,7.52709226213146,7.53580559980487,7.54428944241426,7.55255123994152,7.56059862717301,7.56843941260396,7.57608156546261,7.58353320412949,7.590802584252,7.5978980867694,7.60482820570899,7.61160153686655,7.61822676676781,7.6247126589316,7.63106804583783,7.63730181352848,7.64342289517592,7.64944025521197,7.65536288182352,7.66119977635866,7.66695994108743,7.67265236856331,7.67828603421657,7.68386988382085,7.68941282753242,7.69492372406496,7.70041137787504,7.70588452621922,7.71135183411887,7.71682188216086,7.7223031579309,7.72780405130903,7.7333328479646,7.73889771274689,7.74450669621929,7.75016771264635,7.75588854880595,7.76167684268218,7.76754008727978,7.7734856240039,7.77952063273815,7.78565212626047,7.79188695082738,7.79823177570883,7.80469309572421,7.81127721503173,7.81799025505803,7.82483814352556,7.83182661720133,7.83896121244184,7.84624726208983,7.85368989791436,7.86129404961115,7.86906442941252,7.87700554994155,7.88512170126054,7.89341697079435,7.901895221958,7.91056010661798,7.91941506303799,7.92846330989158,7.9377078459219,7.94715145668428,7.95679670783337,7.96664595363763,7.97670132385589,7.98696473811414,7.9974378986517,8.00812229819338,8.01901921421823,8.03012971149703,8.04145464784785,8.05299467690719,8.06475023952071,8.07672158068782,8.08890874025059,8.10131156058963,8.11392968814737,8.12676257614096,8.13980948740598,8.15306949736649,8.1665414980344,8.18022419756006,8.19411612906085,8.20821565034789,8.22252094837445,8.23703004285086,8.25174078994818,8.26665088608618,8.28175787180007,8.29705913568118,8.31255191838645,8.32823331671202,8.34410028772557,8.36014965295327,8.37637810261583,8.39278219990968,8.40935838532806,8.42610298101783,8.44301219516746,8.46008212642178,8.47730876831891,8.49468801374594,8.51221565940794,8.52988741030759,8.54769888423036,8.56564561623204,8.58372306312438,8.60192660795549,8.6202515644809,8.63869318162236,8.65724664791024,8.67590709590685,8.69466960660683,8.71352921381191,8.73248090847669,8.75151964302254,8.77064033561675,8.78983787441412,8.80910712175843,8.8284429183408,8.84784008731297,8.86729343835272,8.88679777167912,8.90634788201568,8.9259385624988,8.94556460852999,8.96522082156949,8.98490201286968,9.00460300714641,9.02431864618653,9.04404379239022,9.06377333224634,9.08350217973955,9.10322527968798,9.12293761100978,9.14263418991797,9.16231007304185,9.1819603604746,9.2015801987458,9.22116478371783,9.24070936340588,9.2602092407206,9.27965977613257,9.29905639025851,9.31839456636827,9.33766985281271,9.35687786537139,9.37601428952078,9.39507488262186,9.41405547602743,9.43295197710917,9.45176037120406,9.47047672348043,9.48909718072369,9.50761797304189,9.52603541549147,9.544345909623,9.56254594494797,9.5806321003263,9.59860104527528,9.61644954120056,9.63417444254939,9.65177269788676,9.66924135089544,9.68657754129961,9.70377850571397,9.72084157841804,9.73776419205693,9.75454387826929,9.77117826824312,9.78766509320037,9.80400218481157,9.82018747554058,9.83621899892134,9.85209488976692,9.86781338431232,9.88337282029161,9.89877163695099,9.91400837499836,9.92908167649071,9.94399028466042,9.95873304368178,9.97330889837834,9.987716893873,10.0019561751813,10.0160259867499,10.02992567194,10.0436546724595,10.0572125277419,10.0705988742757,10.0838134448846,10.0968560679594,10.1097266666439,10.1224252579746,10.1349519519769,10.1473069507183,10.1594905473199,10.1715031249275,10.1833451556442,10.1950171994245,10.2065199029324,10.2178539983643,10.2290203022373,10.2400197141458,10.2508532154861,10.2615218681503,10.2720268131925,10.2823692694663,10.2925505322362,10.3025719717637,10.3124350318694,10.3221412284724,10.3316921481081,10.3410894464251,10.3503348466636,10.3594301381153,10.3683771745663,10.3771778727246,10.3858342106327,10.3943482260667,10.402722014923,10.4109577295941,10.4190575773333,10.4270238186112,10.4348587654632,10.4425647798307,10.4501442718956,10.4575996984104,10.4649335610234,10.4721484046017,10.4792468155513,10.4862314201365,10.4931048827989,10.499869904477,10.5065292209272,10.5130856010473,10.5195418452035,10.5259007835612,10.5321652744205,10.538338202558,10.5444224775748,10.5504210322514,10.5563368209113,10.5621728177929,10.5679320154307,10.5736174230475,10.5792320649562,10.5847789789741,10.590261214849,10.5956818326976,10.6010439014581,10.6063504973561,10.6116047023852,10.6168096028028,10.6219682876414,10.6270838472356,10.6321593717668,10.6371979498236,10.6422026669811,10.6471766043969,10.6521228374268,10.6570444342584,10.6619444545643,10.666825948175,10.6716919537716,10.676545497599,10.6813895921995,10.6862272351677,10.6910614079264,10.695895074524,10.700731180454,10.7055726514966,10.7104223925818,10.7152832866762,10.7201581936916,10.725049949417,10.7299613644734,10.7348952232918,10.7398542831152,10.7448412730233,10.7498588929811,10.7549098129118,10.7599966717928,10.7651220767758,10.7702886023313,10.7754987894166,10.7807551446683,10.7860601396184,10.7914162099353,10.7968257546881,10.8022911356356,10.8078146765392,10.8133986624997,10.8190453393188,10.8247569128834,10.8305355485755,10.836383370704,10.8423024619623,10.8482948629078,10.8543625714661,10.8605075424587,10.8667316871533,10.8730368728378,10.8794249224176,10.8858976140359,10.892456680716,10.8991038100274,10.9058406437733,10.9126687777015,10.9195897612367,10.9266050972347,10.9337162417591,10.9409246038786,10.9482315454863,10.9556383811401,10.9631463779238,10.9707567553287,10.9784706851564,10.9862892914412,10.9942136503924,11.002244790357,11.0103836918014,11.0186312873122,11.0269884616169,11.0354560516218,11.04403484647,11.0527255876163,11.0615289689211,11.0704456367608,11.0794761901566,11.0886211809197,11.0978811138137,11.1072564467332,11.1167475908991,11.1263549110689,11.1360787257642,11.1459193075115,11.1558768831001,11.1659516338534,11.1761436959146,11.186453160548,11.1968800744522,11.2074244400883,11.2180862160207,11.228865317271,11.2397616156843,11.2507749403081,11.2619050777835,11.2731517727471,11.2845147282454,11.29599360616,11.3075880276428,11.3192975735631,11.3311217849638,11.3430601635277,11.3551121720539,11.3672772349428,11.3795547386905,11.3919440323918,11.4044444282515,11.4170552021039,11.42977559394,11.4426048084424,11.455542015527,11.468586350892,11.4817369165734,11.4949927815069,11.5083529820955,11.5218165227836,11.5353823766358,11.5490494859214,11.5628167627037,11.5766830894339,11.5906473195497,11.6047082780772,11.6188647622378,11.633115542058,11.6474593609823,11.6618949364898,11.6764209607134,11.6910361010612,11.7057390008404,11.7205282798837,11.7354025351771,11.7503603414888,11.7654002520008,11.78052079894,11.7957204942111,11.8109978300303,11.8263512795585,11.8417792975358,11.8572803209149,11.872852769495,11.8884950465551,11.9042055394862,11.9199826204229,11.9358246468744,11.9517299623532,11.9676968970031,11.9837237682255,11.999808881303,12.0159505300221,12.032146997293,12.0483965557669,12.064697468451,12.0810479893208,12.0974463639289,12.1138908300117,12.1303796180915,12.1469109520765,12.1634830498562,12.1800941238938,12.1967423818142,12.2134260269882,12.2301432591125,12.2468922747856,12.2636712680787,12.2804784311026,12.2973119545698,12.3141700283511,12.3310508420287,12.3479525854423,12.364873449232,12.3818116253741,12.3987653077132,12.4157326924871,12.4327119788477,12.449701369375,12.4666990705856,12.4837032934361,12.5007122538191,12.5177241730543,12.5347372783731,12.5517498033967,12.5687599886082,12.5857660818183,12.6027663386245,12.6197590228637,12.6367424070582,12.6537147728556,12.670674411461,12.6876196240635,12.7045487222551,12.7214600284434,12.7383518762564,12.7552226109423,12.7720705897595,12.7888941823623,12.805691771178,12.8224617517771,12.8392025332368,12.8559125384972,12.8725902047099,12.8892339835804,12.9058423417019,12.9224137608832,12.9389467384686,12.9554397876508,12.9718914377763,12.9883002346439,13.0046647407955,13.0209835358003,13.0372552165307,13.0534783974318,13.0696517107832,13.0857738069538,13.1018433546488,13.1178590411505,13.1338195725502,13.149723673975,13.1655700898051,13.181357583886,13.1970849397321,13.2127509607236,13.2283544702965,13.2438943121252,13.259369350298,13.2747784694861,13.2901205751046,13.3053945934673,13.3205994719346,13.3357341790538,13.3507977046931,13.3657890601686,13.3807072783643,13.3955514138458,13.4103205429668,13.4250137639693,13.4396301970768,13.4541689845811,13.468629290923,13.4830103027653,13.4973112290611,13.5115313011141,13.5256697726332,13.5397259197815,13.5536990412179,13.5675884581331,13.5813935142796,13.5951135759954,13.608748032222,13.6222962945159,13.635757797055,13.6491319966384,13.6624183726812,13.6756164272028,13.6887256848102,13.7017456926759,13.7146760205091,13.7275162605233,13.7402660273966,13.7529249582282,13.7654927124891,13.7779689719674,13.790353440709,13.8026458449526,13.8148459330607,13.8269534754448,13.8389682644863,13.8508901144524,13.8627188614074,13.8744543631199,13.8860964989641,13.8976451698185,13.9091002979585,13.9204618269458,13.9317297215131,13.9429039674448,13.9539845714531,13.9649715610513,13.9758649844215,13.9866649102796,13.9973714277364,14.0079846461545,14.0185046950014,14.0289317237002,14.0392659014754,14.0495074171959,14.0596564792148,14.0697133152055,14.0796781719948,14.0895513153931,14.0993330300209,14.1090236191329,14.1186234044389,14.1281327259217,14.1375519416531,14.1468814276057,14.1561215774633,14.1652728024286,14.1743355310274,14.1833102089121,14.1921972986609,14.2009972795767,14.2097106474819,14.2183379145127,14.2268796089103,14.2353362748103,14.2437084720307,14.2519967758572,14.2602017768275,14.2683240805137,14.2763643073021,14.2843230921734,14.2922010844792,14.2999989477184,14.3077173593121,14.3153570103768,14.3229186054962,14.3304028624928,14.3378105121969,14.345142298216,14.3523989767022,14.359581316119,14.3666900970073,14.3737261117508,14.3806901643399,14.3875830701356,14.3944056556328,14.4011587582223,14.4078432259532,14.4144599172943,14.4210097008952,14.4274934553471,14.4339120689435,14.4402664394401,14.4465574738153,14.4527860880302,14.4589532067882,14.4650597632953,14.47110669902,14.4770949634533,14.4830255138689,14.4888993150839,14.4947173392192,14.5004805654606,14.50618997982,14.5118465748976,14.5174513496433,14.5230053091201,14.5285094642669,14.5339648316623,14.5393724332893
