-0.00011998278592846981	0.00018442072706272182	0.000536580986723059	-0.00014517037853292803	0.00018103399374904872	-0.0010017922784808604	0.0018751157749314277	-0.0004685674718889481	-0.002572842233364815	0.0006848855613146924	0.0036139672842202724	0.0013902815176013068	-0.003293332968065462	-0.005032856738743232	-0.0018907661220248263	0.0035318779408081216	0.007035827323160055	0.006084652681879265	0.0011141658832108422	-0.005209380588352333	-0.009704681935206608	-0.010225408947057993	-0.006415201032840132	0.0004007158309541835	0.007903091305163305	0.01365579988925838	0.015850244692052172	0.013736709764587502	0.007704080796668657	-0.0009291720067995461	-0.010299193175965666	-0.018435341121414178	-0.023653791446156154	-0.024841577029977625	-0.02160289667317532	-0.014270030807498524	-0.0038023766477414274	0.008391499943778398	0.020670925384983673	0.031384628458709846	0.039069040101688136	0.04260441962810958	0.04131860988880702	0.03503596802098236	0.024075133309457975	0.009203559723269158	-0.00844078299268559	-0.027449214406003546	-0.046252638121616965	-0.0632324982263672	-0.07682430665769213	-0.08560765022996501	-0.08837861990136256	-0.08420250559713756	-0.07244625677878405	-0.052791560128380884	-0.025230408761787462	0.009954260525468965	0.05221987661516941	0.10080434861511044	0.15477189424304266	0.21306169874853131	0.27453684119396926	0.3380313156456287	0.40239340057188194	0.46652406136164776	0.529409485678544	0.5901472327611396	0.6479658146270801	0.7022378129855642	0.7524868679170015	0.7983890535027056	0.8397692843365379	0.8765934796003507	0.908957253546719	0.9370719087702909	0.9612484876918703	0.9818805942226769	0.999426637263077	1.0143920756613498	1.0273121650595565	1.0387356245917136	1.0492095589309731	1.0592658913349398	1.0694094881478182	1.0801080861828842	1.0917840725486327	1.1048081124028428	1.1194945740771123	1.1360986629791987	1.1548151453922577	1.1757785203133186	1.1990644812450835	1.224692499725688	1.252629357649725	1.2827934553788605	1.3150597265421438	1.34926499758759	1.3852136399064987	1.4226833740963494	1.4614310990971997	1.5011986330290235	1.5417182671322742	1.5827180488911456	1.6239267248758964	1.6650782878124508	1.70591608566011	1.746196462886837	1.7856919155545508	1.8241937521814537	1.861514261585722	1.8974883970164116	1.9319749928479182	1.9648575359810871	1.9960445188999083	2.025469405134361	2.0530902407436113	2.0788889474336547	2.102870334137215	2.1250608643926236	2.1455072167433897	2.164274674722032	2.1814453818582575	2.197116495638111	2.211398272507595	2.2244121139285897	2.23628860121688	2.24716554447876	2.2571860684636595	2.26649675561128	2.2752458640323017	2.2835816356564345	2.2916507073402346	2.299596635374294	2.307558541586078	2.31566988711663	2.324057377969934	2.3328400046014237	2.3421282161338457	2.352023228267038	2.362616462584932	2.373989113756479	2.386211840074711	2.399344571875165	2.4134364316155956	2.4285257587768037	2.4446402322515883	2.4617970825173745	2.4800033856291854	2.499256430914502	2.5195441541911308	2.5408456283543877	2.563131603281802	2.586365087173391	2.610501961674801	2.6354916234110815	2.66127764488283	2.6877984480363835	2.7149879842087876	2.742776414560094	2.771090785533665	2.7998556943247648	2.8289939397830093	2.8584271546213786	2.8880764152487415	2.9178628259809885	2.947708074814634	2.9775349583631594	3.0072678739581393	3.036833277302605	3.066160104430856	3.095180157076245	3.1238284508752217	3.152043526141003	3.179767721223552	3.2069474087338232	3.233533195148821	3.259480084531042	3.2847476072905883	3.309299915091917	3.333105843159707	3.3561389413710523	3.3783774756340788	3.3998044011479176	3.420407309215504	3.4401783493411924	3.459114128389227	3.4772155886090905	3.494487866349322	3.510940133285034	3.5265854219753567	3.5414404375483954	3.555525357281974	3.568863619811101	3.5814817056475716	3.5934089106448606	3.604677113983148	3.6153205421858248	3.625375530611003	3.6348802837899408	3.6438746359100285	3.652399812663165	3.6604981956021536	3.668213090068346	3.675588497673984	3.6826688942427843	3.6894990140328674	3.696123640987699	3.7025874076832976	3.708934602564165	3.7152089859866524	3.7214536155165736	3.727710680858499	3.734021348727349	3.7404256179087194	3.7469621846931367	3.753668318811018	3.760579749940024	3.7677305648042063	3.775153114835434	3.7828779343217307	3.790933668924635	3.799347014408136	3.8081426653854407	3.8173432738566913	3.826969417280481	3.837039575894823	3.8475701189790463	3.85857529972636	3.870067258378348	3.882056033256197	3.894549579310159	3.9075537937972236	3.9210725486882896	3.9351077293992636	3.9496592794359078	3.9647252505395656	3.9803018579199785	3.9963835401623142	4.012963023398007	4.03003138933287	4.047578146731408	4.065591305962741	4.084057456221432	4.102961845045164	4.122288459761224	4.1420201105040775	4.162138514457977	4.182624380990355	4.2034574973546075	4.224616814653687	4.246080533769747	4.2678261909787	4.289830742982829	4.312070651108706	4.33452196443232	4.357160401607627	4.379961431189283	4.40290035025488	4.425952361146186	4.44909264616321	4.47229644005899	4.495539100196631	4.518796174243966	4.542043465294086	4.565257094313361	4.588413559830765	4.611489794794938	4.634463220536872	4.657311797787861	4.680014074713269	4.7025492319332045	4.72489712451135	4.74703832090301	4.768954138862569	4.790626678319301	4.81203885123893	4.833174408496078	4.854017963790193	4.874555014644474	4.8947719605337765	4.914656118193563	4.934195734167473	4.953379994656374	4.972199032736357	4.990643933017467	5.008706733819019	5.0263804269406	5.0436589551111455	5.060537207201353	5.077011011286576	5.093077125650105	5.108733227817753	5.123977901716514	5.138810623050766	5.1532317429907035	5.167242470267551	5.180844851770985	5.194041751743558	5.206836829667141	5.2192345169354	5.231239992406043	5.242859156925222	5.254098606915762	5.2649656071191	5.275468062579895	5.285614489960166	5.29541398826828	5.304876209086321	5.314011326377018	5.322830005949683	5.331343374662148	5.339562989433397	5.3475008061394	5.355169148461944	5.362580676758082	5.369748357014868	5.3766854299519276	5.383405380331332	5.389921906532008	5.3962488904429975	5.402400367727256	5.408390498505165	5.414233538504033	5.419943810717485	5.425535677615634	5.431023513944762	5.43642168015226	5.441744496470223	5.447006217688496	5.452221008645561	5.457402920463079	5.462565867547662	5.467723605380927	5.472889709116833	5.478077553002731	5.483300290638712	5.488570836087458	5.493901845844945	5.499305701680097	5.504794494349843	5.510380008193892	5.516073706611928	5.521886718424105	5.527829825114035	5.533913448951874	5.540147641993614	5.546542075951195	5.5531060329265935	5.559848397001802	5.566777646675322	5.573901848134541	5.581228649352279	5.588765274994769	5.596518522127196	5.604494756702155	5.612699910815348	5.621139480712138	5.629818525527818	5.638741666743662	5.64791308834035	5.65733653762956	5.66701532674432	5.676952334767806	5.687150010480385	5.697610375703763	5.7083350292213115	5.719325151253001	5.730581508463359	5.742104459480568	5.753893960904815	5.7659495737837725	5.778270470533148	5.790855442280197	5.803702906608107	5.81681091567919	5.8301771647149785	5.843799000811515	5.857673432067999	5.87179713700747	5.886166474268288	5.900777492545346	5.915625940760276	5.930707278440296	5.946016686285446	5.961549076904506	5.977299105699988	5.993261181883434	6.009429479601851	6.025797949157479	6.042360328302593	6.0591101535921394	6.076040771777125	6.093145351222026	6.1104168933304	6.127848243962751	6.14543210483168	6.163161044859494	6.181027511484101	6.199023841899555	6.217142274217796	6.235374958539107	6.253713967918783	6.272151309218523	6.290678933831052	6.30928874826737	6.327972624596262	6.346722410726458	6.365529940521873	6.384387043957262	6.403285556043561	6.42221732758852	6.441174233797292	6.46014818361442	6.4791311286704705	6.498115072010391	6.517092076597789	6.53605427359017	6.55499387038045	6.573903158400508	6.592774520682828	6.611600439176977	6.630373501817817	6.649086409342717	6.667731981855711	6.686303165136565	6.704793036693255	6.723194811556766	6.741501847817266	6.759707651901261	6.7778058835895445	6.795790360775965	6.813655063967692	6.8313941405274425	6.8490019086589085	6.866472861136547	6.883801668781367	6.900983183684425	6.918012442180211	6.9348846675720655	6.95159527261223	6.968139861739179	6.984514233075249	7.000714380187567	7.016736493615576	7.032576962168776	7.048232373998087	7.063699517444842	7.078975381671168	7.09405715707593	7.108942235500429	7.123628210228109	7.138112875782765	7.152394227529807	7.166470461085094	7.180339971536194	7.194001352480779	7.207453394887009	7.220695085780865	7.233725606765493	7.24654433237736	7.259150828284585	7.271544849332359	7.283726337440633	7.295695419359285	7.307452404285914	7.318997781351398	7.330332216978561	7.341456552118886	7.35237179937277	7.363079139998189	7.3735799208131665	7.383875650997042	7.393967998795669	7.403858788135676	7.413549995152747	7.423043744638973	7.432342306414244	7.441448091626496	7.450363648985839	7.459091660937156	7.467634939776123	7.475996423713185	7.4841791728901725	7.492186365354135	7.50002129299278	7.507687357436072	7.515188065928186	7.52252702717416	7.529707947165417	7.5367346249882825	7.543610948619412	7.550340890712248	7.556928504378151	7.563377918966169	7.569693335844967	7.575879024190621	7.581939316783673	7.587878605818964	7.59370133873151	7.5994120140415955	7.60501517722237	7.610515416592804	7.615917359239134	7.6212256669674785	7.626445032290594	7.631580174451182	7.636635835484616	7.64161677632333	7.646527772945401	7.651373612569533	7.6561590898987975	7.660889003415034	7.665568151726136	7.670201329968024	7.674793326263237	7.679348918237843	7.68387286959833	7.688369926770192	7.692844815599456	7.697302238118826	7.701746869379575	7.706183354350569	7.710616304885451	7.715050296759184	7.7194898667748815	7.723939509941888	7.728403676725877	7.732886770371906	7.737393144300886	7.741927099580313	7.74649288246962	7.751094682040793	7.755736627874581	7.760422787832549	7.765157165905477	7.769943700138123	7.774786260630516	7.779688647616017	7.7846545896159585	7.789687741670993	7.79479168364901	7.799969918629409	7.805225871363668	7.810562886811791	7.815984228754474	7.821493078480515	7.8270925335491865	7.832785606626999	7.838575224398455	7.8444642265501825	7.850455364827958	7.856551302165851	7.862754611887057	7.86906777697543	7.875493189417265	7.88203314961235	7.888689865853608	7.895465453874388	7.902361936462731	7.909381243141437	7.916525209913246	7.923795579070093	7.931193999065442	7.938722024448757	7.946381115861029	7.954172640090356	7.96209787018654	7.970157985633513	7.978354072578641	7.986687124117649	7.9951580406341884	8.003767630192717	8.012516608983702	8.021405601819923	8.030435142682627	8.039605675316485	8.04891755387195	8.058371043594134	8.067966321556568	8.077703477439048	8.087582514348012	8.097603349678488	8.107765816016174	8.118069662078549	8.128514553693776	8.13910007481609	8.149825728576538	8.160690939284857	8.171695049862782	8.182837328543426	8.194116966335642	8.205533079165503	8.217084709113267	8.228770825677127	8.24059032706252	8.252542041495907	8.26462472856183	8.276837080561917	8.289177723894909	8.301645220456452	8.314238069057389	8.3269547068597	8.339793510828676	8.352752799200406	8.365830832963498	8.379025817353737	8.392335903360859	8.405759189246291	8.419293722070744	8.432937499230661	8.446688470002679	8.460544537094776	8.474503558203471	8.488563347575731	8.502721677575089	8.516976280250542	8.531324848907724	8.545765039681129	8.560294473106728	8.574910735693974	8.589611381496383	8.604393933679827	8.619255886087737	8.634194704802395	8.649207829701592	8.664292676009715	8.679446635842728	8.694667079746118	8.709951358225217	8.725296803267105	8.740700729853554	8.75616043746405	8.771673211568713	8.787236325109943	8.80284703997261	8.818502608442056	8.834200274649124	8.84993727600203	8.865710844604267	8.881518208658024	8.89735659385277	8.913223224738333	8.929115326082218	8.945030124210406	8.960964848331443	8.97691673184331	8.992883013622732	9.008860939296337	9.02484776249353	9.040840746080601	9.056837163375759	9.07283429934475	9.088829451776748	9.104819932440257	9.120803068218718	9.136776202225574	9.152736694898534	9.168681925072757	9.184609291032947	9.200516211543803	9.216400126859009	9.23225849970822	9.248088816262364	9.26388858707651	9.27965534801073	9.295386661128466	9.311080115572558	9.326733328418511	9.342343945505302	9.357909642243412	9.373428124400073	9.388897128861762	9.4043144243738	9.419677812257147	9.434985127102326	9.45023423744044	9.465423046391434	9.480549492289438	9.495611549285446	9.510607227927146	9.525534575716108	9.540391677642457	9.55517665669682	9.569887674360032	9.584522931070325	9.59908066666834	9.613559160820039	9.627956733417433	9.642271744957691	9.656502596900209	9.670647732002267	9.684705634633197	9.698674831067175	9.712553889754965	9.726341421574725	9.740036080061945	9.753636561618924	9.767141605703703	9.780549994998987	9.79386055556095	9.807072156948278	9.820183712331723	9.833194178584234	9.846102556352053	9.858907890106861	9.871609268179327	9.884205822774284	9.896696729967653	9.909081209685485	9.921358525665486	9.933527985400909	9.945588940067482	9.95754078443338	9.969382956752622	9.981114938642076	9.992736254942447	10.004246473563416	10.015645205313294	10.026932103713467	10.038106864797733	10.049169226897176	10.06011897041042	10.070955917559958	10.081679932134579	10.09229091921821	10.102788824905618	10.113173636005099	10.123445379728523	10.13360412336896	10.143649973966319	10.153583077961118	10.163403620836808	10.17311182675088	10.182707958155074	10.192192315404943	10.201565236359192	10.21082709596886	10.219978305856813	10.229019313887884	10.23795060372973	10.246772694404862	10.255486139834147	10.264091528371955	10.272589482333382	10.280980657513618	10.289265742700085	10.297445459177201	10.305520560224501	10.313491830607921	10.321360086064997	10.329126172783843	10.336790966876551	10.344355373846865	10.351820328052886	10.359186792164575	10.366455756616803	10.373628239057787	10.38070528379341	10.387687961227739	10.394577367299755	10.401374622916729	10.408080873384465	10.414697287834665	10.421225058649576	10.427665400884312	10.434019551686902	10.44028876971652	10.4464743345599	10.452577546146385	10.458599724161704	10.464542207460688	10.470406353479259	10.47619353764583	10.481905152792356	10.487542608565185	10.493107330836096	10.498600761113515	10.504024355954245	10.509379586375882	10.514667937270076	10.519890906816963	10.525050005900694	10.530146757526573	10.5351826962398	10.540159367545876	10.545078327333261	10.54994114129799	10.554749384370721	10.559504640146244	10.564208500315765	10.568862564101817	10.573468437696414	10.578027733702152	10.582542070576688	10.58701307208066	10.591442366729149	10.595831587246954	10.600182370027575	10.604496354596414	10.60877518307789	10.613020499666932	10.617233950104856	10.621417181159622	10.625571840110887	10.629699574239648	10.633802030322762	10.63788085413248	10.641937689940947	10.645974180029913	10.64999196420567	10.653992679319346	10.657977958792658	10.661949432149187	10.6659087245512	10.66985745634229	10.67379724259568	10.677729692668459	10.681656409761672	10.68557899048646	10.689499024436286	10.693418093765112	10.697337772772038	10.70125962749198	10.70518521529268	10.709116084478165	10.713053773898487	10.716999812565998	10.720955719278098	10.724923002246518	10.728903158733107	10.732897674692412	10.736908024420687	10.740935670211718	10.744982062019314	10.74904863712654	10.753136819821638	10.757248021080828	10.761383638257815	10.765545054780151	10.769733639852397	10.773950748166168	10.778197719616871	10.782475879027535	10.786786535879298	10.791130984048783	10.795510501552421	10.799926350297527	10.80437977584031	10.808872007150638	10.813404256383736	10.817977718658598	10.822593571843354	10.827252976347312	10.831957074919828	10.836706992455964	10.841503835808867	10.84634869360891	10.851242636089463	10.856186714919403	10.861181963042288	10.86622939452207	10.871330004395471	10.876484768530986	10.881694643494182	10.886960566419786	10.892283454889995	10.8976642068194	10.903103700346088	10.908602793729264	10.91416232525308	10.919783113136786	10.925465955451031	10.93121163004033	10.937020894451784	10.942894485869678	10.948833121056287	10.95483749629853	10.960908287360642	10.967046149442652	10.973251717144723	10.979525604437322	10.985868404636843	10.992280690387362	10.998763013647435	11.005315905682933	11.01193987706497	11.018635417673586	11.02540299670656	11.032243062693583	11.039156043515849	11.046142346430555	11.053202358100695	11.060336444629911	11.067544951602244	11.074828204126948	11.08218650688801	11.0896201441986	11.097129380060194	11.1047144582264	11.112375602271333	11.120113015662573	11.127926881838551	11.135817364290386	11.143784606647992	11.151828732770479	11.15994984684073	11.168148033464156	11.176423357771409	11.184775865525172	11.193205583230792	11.201712518250861	11.21029665892341	11.218957974684002	11.22769641619128	11.236511915456198	11.245404385974776	11.25437372286405	11.263419803001756	11.272542485168891	11.281741610195814	11.291017001111317	11.300368463294745	11.309795784631307	11.319298735670083	11.328877069785099	11.338530523339037	11.348258815849741	11.358061650159426	11.367938712606385	11.377889673199208	11.387914185793534	11.398011888271132	11.408182402721252	11.418425335624278	11.428740278037553	11.43912680578328	11.449584479638403	11.460112845526632	11.470711434712262	11.481379763995719	11.49211733591116	11.502923638925505	11.513798147639248	11.52474032298887	11.5357496124507	11.546825450246146	11.557967257548585	11.56917444269124	11.580446401376546	11.591782516886642	11.603182160294983	11.614644690679068	11.62616945533408	11.637755789987654	11.649403019015358	11.661110455657143	11.672877402234482	11.684703150368243	11.6965869811973	11.70852816559757	11.720525964401853	11.73257962861984	11.74468839965894	11.756851509545038	11.769068181143966	11.78133762838308	11.793659056473032	11.806031662129705	11.81845463379641	11.830927151865879	11.843448388902535	11.856017509864536	11.868633672325863	11.88129602669812	11.894003716452259	11.906755878340118	11.919551642615478	11.932390133254941	11.94527046817847	11.95819175946938	11.97115311359391	11.984153631620396	11.997192409437627	12.010268537972996	12.023381103409571	12.036529187402854	12.049711867296628	12.062928216338094	12.076177303892155	12.089458195655004	12.102769953866687	12.11611163752279	12.129482302585219	12.142881002191979	12.156306786865857	12.16975870472215	12.18323580167529	12.196737121644171	12.21026170675662
